CATEGORYID,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,KIEU_TU,CAP_CX,UDM,P_DM,PHA,TYSO_BIEN,LOAI,C_DM,CDDRNN,KIEU_LD
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,5800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-500172,EVN.PHA_C,PB-500878,TBI_CT_TU_LOAI.10,7125,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.9,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00473,2002,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_107,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.16,0,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00473,2002,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_107,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.16,0,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2003,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.48,0,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2003,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.48,0,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00628,2020,TB040.00141,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_285,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.34,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500171,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500172,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500172,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500172,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500172,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500172,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_086,PB-500172,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,123,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2018,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.13,145,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-500007,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-500007,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2007,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.27,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2021,TB040.00012,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2021,TB040.00012,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2021,TB040.00012,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2007,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.27,100,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00491,2007,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.27,100,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_03
0110D00_TU,USING,HSX.00491,2007,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.27,100,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_03
0110D00_TU,RETIRE,HSX.00628,2020,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_286,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.35,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00046,2015,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.T.711,2012,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_002,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.2,10000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.T.711,2012,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_002,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.2,10000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.T.711,2012,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_002,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.2,10000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.T.711,2012,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_002,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.2,10000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.T.711,2012,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_002,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.2,10000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00046,2014,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00046,2014,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00046,2014,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,6400,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-500007,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,3600,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-500007,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,6400,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2020,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.13,6400,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2020,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.13,6400,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2020,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.13,6400,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2019,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.10,6400,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2016,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.34,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2016,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.34,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2016,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.34,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2016,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.34,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2016,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_284,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.34,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2006,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2006,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2006,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8924,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00505,2020,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_084,PB-500278,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.11,8800,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00311,2017,TB040.00006,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00311,2017,TB040.00006,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,RETIRE,HSX.00311,2017,TB040.00006,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2020,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,1,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2018,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,50,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_107,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_107,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.11,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2018,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,50,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00183,2018,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.10,50,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00491,2006,TB040.00051,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_189,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.27,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2005,TB040.00018,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.48,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00473,2003,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_107,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.16,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00628,2015,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00001,PB-100128,LOAI_TI_286,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.35,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00628,2015,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00001,PB-100128,LOAI_TI_286,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.35,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00600,2013,TB040.00021,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_085,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00007,TBI_CT_TU_LOAI.10,0,TBI_CT_TU_CDDRNN_02,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00001,PB-100128,LOAI_TI_189,PB-100130,EVN.PHA_A,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.34,6000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00311,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00001,PB-100128,LOAI_TI_189,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.34,6000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00035,2017,TB040.00002,TB0632,TBI_CT_TU_KIEU_TU.00001,PB-100128,LOAI_TI_189,PB-100130,EVN.PHA_C,TBI_CT_TU_TSB.00006,TBI_CT_TU_LOAI.34,6000,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.13,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_B,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.13,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_091,PB-100129,EVN.PHA_C,TBI_CT_TU_TSB.00004,TBI_CT_TU_LOAI.13,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,TVH,HSX.00035,2005,TB040.00018,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100130,EVN.PHA_B,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.48,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
0110D00_TU,TVH,HSX.00035,2005,TB040.00018,TB0632,TBI_CT_TU_KIEU_TU.00002,PB-100128,LOAI_TI_341,PB-100129,EVN.PHA_A,TBI_CT_TU_TSB.00005,TBI_CT_TU_LOAI.48,NULL,TBI_CT_TU_CDDRNN_01,TBI_CT_TU_KIEU_LD_01
